protocol,duration,src_bytes,dst_bytes,pkts,conn_rate,failed_logins
icmp,0.7418704335959406,4135,3840,4,3.0809161152790425,0
tcp,0.48788221720303926,2304,3543,7,2.3846039823421212,0
tcp,0.5311204620568032,5313,1887,9,1.4632318782305702,0
icmp,0.2912458655605692,4747,3825,8,1.6953322468932428,0
tcp,0.37065817594468353,4571,2718,12,1.7753496929141352,0
tcp,0.8519593739738048,5387,2429,8,2.45099207100827,0
udp,1.7296110705539625,3995,2286,12,3.127420933349604,0
udp,1.2556095996743326,4328,4972,5,2.7541857667910583,0
tcp,0.8343931898927185,8649,1675,5,2.1112266289818122,0
tcp,0.80555843099031,5977,3669,4,2.6756884432249017,0
udp,0.28379853753189443,3729,2276,8,3.966608581945711,0
icmp,0.4269819480734225,3307,2153,12,2.8263589939183165,0
icmp,0.0,84871,51130,516,24.82495596886396,14
icmp,0.18988842330357636,2856,2583,9,2.2050873428284756,0
icmp,0.4124946745428725,4509,884,4,3.638108599650974,0
icmp,0.47102571024295664,3707,5175,5,3.0697353254800963,0
icmp,0.8686246407235585,4159,3025,10,1.669731257366385,0
icmp,0.6034751630930626,3570,2727,7,3.0560096561503123,0
icmp,0.8711732590005653,3873,2277,10,2.7795996229829245,0
tcp,1.3715239450440273,4561,3738,12,3.965811295870719,0
icmp,0.4160602316702666,4179,3385,6,1.3227894620047487,0
tcp,0.7300548622700458,2851,1974,9,3.034940394062029,0
icmp,0.5297034525716643,3915,3557,9,1.665340813545158,0
icmp,0.45578228303016377,4837,3466,8,3.8969946261111064,0
tcp,0.554385758903226,5198,5659,7,2.481278849227981,0
icmp,0.4435995816945257,3841,2686,5,3.1374974186575795,0
tcp,0.13111435396742743,4309,2303,3,2.6487254179054442,0
udp,0.48281995222622115,4074,4541,10,1.1353128358827327,0
tcp,0.9891131989992281,6137,4257,9,2.52588254751626,0
icmp,0.8443802625340591,4247,4295,7,2.6224178689626854,0
tcp,1.1174743720852,5218,4523,12,3.518897350351976,0
icmp,1.4447530133010726,4622,3109,9,2.9870464264707857,0
udp,0.877756176526782,2193,3924,7,3.1550384782385557,0
udp,0.7381122807663112,4061,5915,7,3.9755671307390203,0
icmp,0.5793153674607642,3946,4740,5,2.8143323408756196,0
udp,1.1834617270245396,1313,4980,4,2.6704075217575234,0
tcp,0.3705706852563004,4291,3364,9,2.100289200728765,0
tcp,0.3324445115502038,4532,4843,1,2.215141922378908,0
icmp,0.9255077132561913,2817,2281,8,2.9940308724800793,0
tcp,0.836257700461777,1701,3632,7,1.6826365716601543,0
tcp,0.9370502819537857,3026,3900,4,4.021233372693283,0
udp,12.389940750733679,170381,360686,328,16.150560928612283,8
udp,1.0488187425545685,5524,2271,4,2.8761862821621555,0
tcp,10.649467064703828,171715,343908,215,12.860828892821832,13
udp,4.02650361895085,107791,314660,357,18.357565970248125,5
udp,0.5560923826556562,3735,2877,9,2.420818464233794,0
udp,0.4512463538103588,4439,3767,9,2.6003876617881234,0
udp,0.13275293851443304,4667,2962,11,2.32370780370083,0
icmp,1.2723939635271446,3201,3452,7,3.106798934509448,0
tcp,0.7231571612157679,3066,3363,4,2.03696780297224,0
udp,0.5146076799767392,4511,4012,8,2.967814666634909,0
tcp,1.323230568376102,4791,4219,3,3.803774504943176,0
icmp,1.7132209196485668,5649,3945,3,1.915100873251844,0
udp,1.8147546269822483,3011,1512,8,2.61932599567737,0
icmp,0.6211364879890361,5568,4238,7,2.7648055472508304,0
icmp,0.412671084788843,1905,4102,8,1.6799345662696006,0
udp,2.2820975768405365,2784,6245,6,3.287496977715171,0
icmp,0.0,2632,5119,12,1.2330712231600962,0
tcp,0.1758648915387796,1834,2107,6,2.392544454072421,1
icmp,0.0,3738,3916,13,2.1647698297364473,0
udp,1.4186723036980093,3997,4351,6,3.0895693369599346,0
tcp,0.5191847927639694,3845,6452,4,2.787459147760239,0
icmp,0.7081872546253176,5110,3675,10,2.364964395546004,0
tcp,1.3539194193893604,6424,4846,13,1.0778911490627743,0
tcp,1.3620886000870964,2698,2877,16,3.01037016222889,0
tcp,0.7386633222944597,4096,4816,6,3.2980150687280894,0
udp,1.2202894195586786,5510,4123,8,4.418322989313773,0
tcp,0.0,4991,2964,9,2.605205802516197,0
udp,0.6391693714152225,4343,3257,9,3.696548927204717,0
icmp,1.402573381201056,3930,2356,6,2.76345053603477,0
icmp,0.0,4337,2785,7,2.309337503962876,0
tcp,0.6106037921254077,4214,1327,8,2.9936554298358895,0
udp,0.7785854419839275,4205,2648,11,1.5504224812156826,0
udp,0.02499887039000559,3778,3896,9,2.1213369509024598,0
icmp,1.2061173843801263,3015,4345,3,1.4862555940649647,0
udp,0.9335374503649085,3192,3948,7,2.5998292163669454,0
udp,0.9458424552306194,5722,5253,13,2.651477531418211,0
udp,0.2617900640809735,2984,2462,8,3.3927522881637557,0
tcp,0.743626811351455,3301,3371,8,2.097203871160124,0
udp,0.6233277742369353,2229,5410,1,2.6016605429763957,0
udp,0.7619228982407367,3006,3331,10,2.1158290923485827,0
tcp,0.5867137740779376,4533,4795,11,1.7764103920658272,0
udp,0.6413715579849391,3406,2854,7,2.214430427269736,0
udp,1.375010888010115,3533,4042,11,1.9084612012906974,0
tcp,1.933079866598632,2274,5505,12,1.7969969340232121,0
tcp,1.1052718904906509,3271,4823,8,2.444640051595716,0
icmp,0.16269539164234348,2896,3336,6,1.6914916678709075,0
icmp,0.559901088040696,4338,5748,9,2.4933842258119028,0
icmp,0.8030848994491709,3263,1886,1,3.178001291790702,0
icmp,0.1063452776753504,3922,3625,4,2.6802642489475295,0
udp,11.875486907690853,38109,298988,225,30.55843999063009,7
udp,0.8112903424719043,2808,4591,5,3.1992574837994927,0
tcp,0.40522055431674053,2036,4946,10,2.232119111569909,0
udp,0.39050248382264685,4868,4220,7,1.9504887356245293,1
icmp,1.3983618604104633,2838,5094,2,2.604570967684446,0
udp,0.32628933002887506,4289,3682,10,1.3858499326883797,0
udp,1.3627631608703106,4182,4217,1,2.5456569751076707,0
tcp,0.5835943465849008,5348,3447,5,3.5075953708856726,0
tcp,1.5069422558280798,3370,2641,5,2.8614697318714066,0
tcp,0.7475830255691861,5231,5166,9,2.355966293395531,0
udp,0.9282710118345773,4487,5409,6,2.7751893807471557,0
icmp,0.7569018590279221,4125,3897,8,2.955765568618446,0
udp,1.301414225416481,1039,4254,4,3.0447192889592216,0
icmp,0.0,3160,5069,10,3.0155032887055953,0
tcp,1.1475552132067355,3491,3451,11,2.847738754717528,0
udp,7.483118871659803,154972,271908,95,28.741710743802766,8
udp,0.6470778769652158,5685,2138,6,2.3714920685928695,0
icmp,0.41061212315969425,5575,3284,6,2.1844131684015236,0
icmp,0.5814187004316376,4400,3909,7,1.8955656290006506,0
icmp,0.2650856758848411,3549,2260,9,2.443216359852937,0
tcp,0.9415624119673289,3524,2914,6,3.201102915312277,0
icmp,11.924242200716684,165341,183469,351,50.96130733000905,1
udp,11.011920622596815,244564,326677,362,4.758842372628322,10
icmp,1.2136348928999923,4906,2198,11,2.5091135601053574,0
tcp,0.7187569722687531,2460,4736,4,2.523160889406843,0
udp,1.2686348453003795,286037,241461,214,20.732715767903855,5
icmp,0.9468375382030237,6540,2367,8,2.0762109571670955,0
tcp,0.28146819385967536,4622,3968,6,2.8114134614110142,0
icmp,0.5197556486964585,4076,3733,13,3.2333802743165405,0
tcp,1.2195697832457477,4713,4507,11,2.011756515887116,0
icmp,0.22605483912152113,3932,3543,5,3.092672769974579,0
tcp,0.3311637963641972,4809,3476,7,3.217514019802858,0
icmp,0.6328358830073675,4098,4207,5,2.5449916433583324,0
tcp,0.921499514394406,2882,3911,4,2.6885812566380047,0
udp,8.106333434563075,123304,140246,340,14.748170897296951,5
tcp,0.0,4180,3205,8,1.2845164245099916,0
icmp,0.4384244108031958,4813,3545,7,1.6486377649861066,0
tcp,0.4072699889510581,2805,4511,7,3.544804501236694,0
udp,0.7389386707645246,3375,5444,6,1.5195832344490747,0
tcp,0.8441930281042286,3896,3987,10,3.0284439723114382,0
tcp,1.108874428916039,3433,3784,8,2.318241563629974,0
udp,0.835270948116489,3453,3323,9,2.0565269038146803,0
udp,0.7750255923967603,3158,2751,9,2.8603570105918634,0
udp,1.3695934000338563,3954,3739,6,2.0295090411558605,0
tcp,0.8985336523174338,4686,3732,6,2.543064578876121,0
udp,1.0853207695730809,3127,4512,7,3.5257143529799837,0
icmp,0.0,205901,155066,214,7.289098968558296,5
udp,0.223553361513683,4715,4399,11,3.7196109366266956,0
icmp,0.3819979194861583,882,2424,11,2.499987347204966,0
tcp,0.514388451424858,3328,4533,6,2.8908788828573773,0
tcp,1.0985442028126224,4182,2097,10,2.383274741000378,0
tcp,0.41556903106912374,5609,2675,4,2.4897628626113604,0
tcp,24.01631472573108,359742,269971,408,20.002356608093294,7
udp,0.6701587636190971,3627,5889,10,2.6097482491530655,0
icmp,0.5296414697039054,5550,4683,7,2.7138069631488393,0
udp,1.2971847609700566,1456,2892,4,2.8456941432277096,0
icmp,0.2705419631112449,2298,5157,1,1.5630006390573008,0
udp,0.8671493363154761,6240,4566,7,2.3588425809340228,0
tcp,1.8278189253945132,4212,1411,8,2.7615000342507123,0
udp,0.05160953336168084,3273,2960,6,2.156041242610481,0
udp,1.176894703003297,3120,4213,8,3.003698806519881,0
icmp,1.2100126390639538,3538,2987,8,2.2367349004200507,0
tcp,0.0,3556,3588,5,3.601193316918777,0
tcp,18.41386640431275,330991,214233,185,16.53541968670609,8
tcp,0.6694238004332516,2320,3996,8,2.939409981172973,0
tcp,1.1246193772102484,3519,3470,2,3.544732001990938,0
icmp,1.2093302247301823,1713,2634,5,2.7389912936898058,0
tcp,1.4933586807614365,2446,3504,8,2.895833695927397,0
udp,0.5117057842774408,3607,3996,5,3.0429294812877683,0
tcp,1.3633257645626613,3699,2902,6,1.8107725855733858,0
udp,0.0,4214,4682,8,1.928050925852457,0
tcp,1.2070614718038815,2542,3216,11,2.5517570199633868,0
icmp,6.387871475237396,243188,254039,165,39.307820484873254,9
udp,0.7957556627562309,3137,4174,6,2.5913891948340244,0
udp,0.025922979207671615,3455,4295,10,1.8914523634351834,0
icmp,1.5127923575024123,2732,5967,1,3.0752461230621932,0
icmp,0.0,290078,344569,357,33.16263281312403,1
tcp,1.3822613793059597,4099,3826,8,2.8093339009052376,0
tcp,0.21315951942066147,5898,4026,2,2.5014060798125723,0
udp,9.759864620079133,145930,164561,322,25.747911348850643,10
tcp,1.2915412961546493,2712,3362,5,2.59286020608021,0
udp,1.1729336481749,3798,1996,6,3.3219877157887843,0
udp,0.7483603580866229,4057,3584,5,2.6635279853267573,0
icmp,6.484737671309242,246930,261968,304,36.13359036959851,9
icmp,0.7027352858843092,3940,3927,3,4.369850591876539,0
tcp,1.0110611307063326,3384,3132,9,3.2535661150267154,0
icmp,1.3845741412792072,5625,3833,10,5.362353934438643,0
tcp,0.836387549411174,4613,3750,8,3.504779293204412,0
tcp,1.2460755947250752,3823,5740,11,1.040524011491489,0
tcp,0.4513153528605646,3443,4210,9,2.4002903499950445,0
tcp,0.11900405705615413,4495,2578,10,3.343220981408663,0
tcp,1.1758689542471874,2732,4923,3,3.6440009132675275,0
udp,1.4685931374256294,2011,4307,6,2.381075689918038,0
udp,0.8401645317942822,3070,5933,7,2.2081254819178677,0
udp,0.9057086555202306,4150,4472,12,2.2196144405204117,0
icmp,0.5548232035860434,4820,3989,6,2.38488394512725,0
icmp,1.0817589034628359,2719,4743,4,3.0681091415652446,0
udp,12.13315864607739,215874,196136,145,45.574249050453865,6
udp,0.0,2696,3215,13,1.738163917636261,0
tcp,1.9742005020018414,3089,3397,11,1.4826001748464284,0
udp,0.9838101605406209,3338,4025,3,2.8141559811962313,0
udp,0.45137408195054624,4158,3655,15,2.5279851413305474,0
udp,9.088177913256853,81851,184768,200,28.67850181745306,5
udp,0.7716224027468322,3956,2420,7,2.325833832861542,0
tcp,0.1002822850632874,4742,2315,11,3.254942162073018,0
icmp,1.0837209246353599,3719,4003,8,3.6765182995369896,1
icmp,0.06144694092975733,2352,4474,9,0.4005309057529325,0
tcp,1.2349303259609576,3994,1398,6,3.2714143851601074,0
tcp,0.6296383867118774,4166,4251,8,2.452592425694429,0
tcp,1.1845901696913599,4926,4622,3,1.6106492185829206,0
icmp,1.3124776850935267,3552,4211,11,2.2729398957117755,0
tcp,1.5879282172272218,4933,5731,10,1.8651444334021934,0
tcp,1.3345974783641692,3337,3240,9,2.5530427149027926,0
tcp,0.0,5233,1185,6,2.510381968626536,0
icmp,0.42442350725263633,6890,3179,7,1.8118186098332676,0
icmp,8.53007724106981,257691,269268,390,15.993954409949414,9
udp,0.9384545041079946,3379,2166,6,1.8575262189070452,0
icmp,7.979333804257756,69178,371810,259,51.63103216076684,3
udp,1.6328657047614379,3958,3424,8,2.479067721052934,0
icmp,0.6440899808526336,4564,2697,5,2.762837701234653,1
udp,1.2305983208112148,3900,3311,5,2.621988136093436,0
icmp,1.3728591885712629,4557,4469,11,2.906352832832949,0
udp,0.3140066854452371,3062,5319,11,2.529665573405437,0
udp,0.4382970393837172,2430,4733,13,2.6400201470071956,0
icmp,0.0,3225,4831,5,3.523902098730334,0
icmp,0.7826294233763782,2947,6212,2,3.4308526991405883,0
tcp,0.6356072342079624,5307,3293,4,2.4634501970553733,0
udp,1.6622328233401527,5132,2872,10,3.4548249682465437,0
udp,8.64052814242417,295588,200029,124,28.577189046239667,1
udp,0.8705048951784388,6352,3978,10,3.2017368354245517,0
icmp,0.784681007120907,4830,4822,5,1.3701308590742498,0
udp,0.19513162592177857,3866,3816,10,2.2950335091555747,0
tcp,1.1436826171484769,3146,2312,10,1.7217654638781121,0
icmp,0.8924348992110028,3609,2338,10,2.1216700453697306,0
tcp,0.0,4988,5186,5,2.6935914003098618,0
tcp,1.4026650999226922,3094,3785,7,1.426692464243496,0
icmp,1.0889666452249884,4718,4557,9,1.2912187127191752,1
tcp,0.8007574524525497,4404,5153,5,1.8924371177580803,0
tcp,13.558550431696766,399864,75592,158,33.51463779320399,6
tcp,1.1265686959026464,2180,2696,4,2.3820045735049207,0
udp,0.4082634708104506,3393,2293,7,2.4197821731008293,0
icmp,0.8619524356803049,4163,4145,6,2.9241046187757926,0
udp,0.407678026792377,2654,3762,9,1.8495810084590807,0
udp,0.7206268859149316,4020,4100,4,2.262044621305124,0
udp,1.4581124688256237,5411,4771,6,3.113779822351515,0
udp,0.6536734998408812,2255,3248,7,2.4980945200220614,0
udp,1.0567227010753175,3675,3930,4,3.0042048553285348,0
icmp,1.1800622395821634,1679,4044,6,2.4137700202647183,0
tcp,0.3113274245477769,4674,4742,5,1.2322870010610951,0
icmp,0.9634370933424324,3630,4867,13,2.0681698147319603,0
udp,0.8381582366076538,3892,4194,5,3.389118650826776,0
icmp,5.176171274626871,108796,269995,361,60.616147323178986,4
tcp,1.0458441575489978,4313,2556,12,2.366939300187321,0
tcp,0.05383323389590722,6148,4870,8,3.508319082788487,0
udp,0.4249283705481986,4191,6678,2,2.4530633816370577,1
icmp,0.6815720942683032,5691,4980,3,2.7262362264758435,0
icmp,14.082474486084234,185793,118327,315,38.0454610838172,13
udp,0.37758113464745585,4897,3850,2,2.7120903941855037,0
icmp,1.376000811839805,4171,4200,4,1.5650426865106437,0
tcp,1.97157724447508,5117,3776,5,3.169347353277003,0
udp,1.0280413097255168,3563,2592,9,2.5384565352412007,0
udp,0.5074369673443048,5021,4115,2,2.5754269548307573,0
udp,1.0914260481653428,4149,4915,6,3.0104202213718345,0
tcp,1.0668216510175585,4988,4076,6,2.4934403839993786,0
udp,14.090957395980485,343126,300493,269,47.671174284760596,11
tcp,0.31611184447432983,3520,5184,4,2.0445106414225265,0
udp,1.2073179054108771,6574,4472,10,2.1374553771192906,0
tcp,0.1449913270697507,4224,5005,11,2.0852545651883014,0
udp,0.5747187008620307,488,1652,8,3.3726542611637162,0
icmp,0.6623188268185769,5462,3055,10,1.5383226733189792,0
udp,1.067557805474365,5764,2365,6,2.3659176429490203,0
tcp,1.7871931831167105,2305,5685,5,3.736405382245262,0
icmp,0.8845576492539303,1702,3881,5,1.9436811930353124,0
udp,10.900325718458554,149815,305368,133,26.554425497507083,3
udp,0.55949535161492,5204,3673,10,2.00821745592498,0
udp,0.4736284328410306,4509,5195,8,2.996699640138006,0
udp,13.996647415437256,119271,104060,411,38.86494137779332,1
icmp,21.906998669821455,173863,82783,264,18.70326842357721,3
udp,0.28612045034293165,3554,3379,11,2.6878797028307684,0
udp,1.186553897124249,3255,5851,5,1.8574003077769876,0
udp,1.274832209733884,4321,4246,5,1.3375490413851312,0
tcp,0.85913056339386,4858,5569,6,3.6169459400741255,0
icmp,1.3628823593356456,3943,3101,6,3.0004177327303796,0
tcp,0.9103196522386949,2932,4506,1,2.223534080750375,0
icmp,0.59282779499244,5435,5135,12,3.104063910319462,0
udp,0.17709512543338846,4342,4171,8,2.820446335939135,0
tcp,1.5104089260283282,6060,3178,6,1.5547864308362693,0
udp,0.4387522894416559,6682,4987,5,1.8663046920015014,0
tcp,1.177555258906645,3639,4429,6,3.5995651850186086,0
icmp,1.0985216853462993,4001,5846,9,2.6329096875558236,0
udp,0.8781983775936947,2615,4332,10,4.459244590375533,0
tcp,1.0931040288663194,3762,3327,5,3.041019661229915,0
icmp,1.011389782455855,5855,4886,11,2.126345763145061,0
icmp,0.43896632091314713,2469,3522,9,4.030434140752772,0
udp,0.7774758371699114,3598,2046,5,1.9075682633953805,0
icmp,1.4705109158915959,4452,2014,12,2.149840642857556,0
tcp,0.49321929907278356,3792,4720,10,2.5115050722790753,0
udp,14.751998231926633,203883,122612,228,28.539418262529857,7
icmp,0.7947179605540691,5635,1983,7,2.2516959455716417,0
tcp,0.0,2798,3356,4,1.9664165281852126,0
icmp,11.105581502253589,146166,169075,424,4.059810617311371,5
tcp,0.7471349598431702,3620,5404,8,3.247196848772431,0
tcp,0.502450036353279,5959,3045,14,3.3606150138639728,0
icmp,1.6378170596702102,2514,4504,10,2.6905207273064855,0
tcp,0.6205890115529363,3257,3438,1,1.7829592721529648,0
udp,1.2034334614265507,4971,3182,7,2.782993512012243,0
icmp,1.083311838145883,5923,5054,7,3.545980899516427,0
udp,0.40856627351127617,4280,5066,5,2.7990277823160676,0
udp,0.6587972623876029,4278,3410,7,1.8127942924776597,0
udp,0.4251774817401288,1478,3766,9,2.6217778937270406,0
udp,0.6136356293677412,4094,5276,5,2.18733168781111,0
icmp,0.7675932835772904,3179,3069,9,3.1500986234173336,0
tcp,0.0,3639,703,8,1.2292773011567266,0
icmp,0.20468607726558674,3453,4745,1,3.1118345645037753,0
icmp,0.0,3173,4708,7,3.586152558700081,0
udp,0.758635666979466,4666,2665,12,2.9382142662435307,0
tcp,0.6578752927335302,2536,3109,12,2.576204874064388,0
icmp,0.7232874740034041,2827,4551,1,2.1288258247515737,0
icmp,0.8613336337566672,3322,3502,9,3.4044056057289507,0
icmp,0.6907402864499016,2889,2602,5,2.20746541782114,0
icmp,1.1132495264418147,1990,2318,5,2.0198043979734415,0
udp,0.5773065109512607,5576,5056,9,2.313060770844822,0
udp,1.0608443220195958,2884,3866,13,2.448042731387894,0
icmp,0.0,3315,3057,2,3.820974811593188,0
udp,0.7026379664445344,4594,3624,5,2.2621367563317585,0
tcp,1.020224760047852,2481,4978,4,3.936406466478535,0
icmp,1.1715543639692676,4460,4848,7,1.7774950074138827,0
tcp,0.2257458946011066,4645,3330,8,2.63890356739928,0
icmp,0.08514486056514137,4594,3760,13,1.9875360662675017,0
udp,1.1971816807153262,5067,3950,7,3.8671291526886797,0
icmp,0.4840666543354307,3423,3270,3,2.316329065150559,0
udp,0.11183967580502863,2962,1203,5,2.384303793460988,0
udp,1.2624537291020088,3663,4476,6,2.502988031458532,0
tcp,14.242176060796005,216345,67151,259,28.729758233588747,12
tcp,0.8541291252028151,2806,3580,6,3.141516135340916,1
icmp,1.0333641568852556,4720,4518,9,1.303754524328903,0
icmp,0.8236267880295094,3382,3578,5,3.0545181354332662,0
tcp,0.0,3596,4380,5,1.7946344496660598,0
icmp,1.7520587629419313,4851,3930,6,2.6451753144188648,0
icmp,1.2819192749062347,1903,3289,8,1.7749269998193722,0
icmp,0.871186957961188,1835,3239,11,2.6208413725260398,0
udp,0.0,247963,162752,114,53.10962427757233,10
icmp,1.4909469403127038,3385,1578,3,3.3397637717221613,0
udp,1.6684222063956908,4491,2390,1,2.264189812914629,0
icmp,2.1924671012977663,6019,2963,7,2.7658576981154916,0
tcp,5.24609500236359,217068,192184,433,33.165662260107204,7
udp,2.0955845436793323,6266,2789,6,2.2503257399417786,0
tcp,0.5529073165420499,6123,1765,5,1.5294698486424407,0
tcp,0.5426746461128504,4863,2740,6,1.546477439339593,0
tcp,1.665712357431328,2520,2903,7,2.8561647123725216,0
udp,1.2724342581073453,5001,3495,8,2.489841397707913,0
udp,1.3224183156148244,5135,3323,5,1.8586193654689094,0
udp,1.088026784699472,3521,2487,10,2.8354860988623343,0
tcp,17.250103070880506,67861,232312,199,42.27318561728143,7
tcp,0.0,133725,154502,362,20.580197358821685,12
tcp,1.038858254123571,4733,4184,11,3.2242125400226036,0
icmp,0.8296808411008182,1883,3359,5,2.5862402860539038,0
icmp,1.3687851762741134,2669,4102,6,2.872429089410965,0
icmp,0.4439620491420896,3234,3308,9,3.0221758727882793,0
udp,0.7915353291204513,4504,4661,7,2.3588235853563164,0
udp,1.2120013890089663,3173,6600,5,2.2890319771120184,0
tcp,0.6363714280713046,1489,4894,9,2.120425255128149,0
tcp,0.6997334643010413,2774,4892,6,2.3202490487071743,0
udp,1.1220132216138596,5762,3749,6,2.4062829493301026,0
