protocol,duration,src_bytes,dst_bytes,pkts,conn_rate,failed_logins
udp,0.7048014374448566,4900,3464,7,2.213926484995373,1
icmp,0.7983671450228415,4865,5322,7,2.2915103880600114,0
icmp,1.085505618046684,4186,4740,6,2.19441258208321,0
udp,0.5594014342335383,4938,3725,10,2.478862097056548,0
udp,0.5818716888212336,2699,4705,8,1.7709845421060946,0
tcp,0.3409080910431179,2814,1993,7,2.904509361320016,0
udp,0.6689328422063479,6664,3041,5,2.0174565861941325,0
udp,0.7742243399565275,5891,4924,6,2.00157807470574,0
tcp,0.45515513132445784,3606,3612,7,2.186647766784743,0
icmp,0.9272711965670355,4313,3109,11,2.2959161739521607,0
tcp,14.334081124137427,10219,112079,201,37.06190958862253,15
udp,0.46478469964312336,3946,4111,6,2.938258449162544,0
icmp,1.9170070180729326,2888,4999,6,2.623872831598542,0
tcp,0.2752646007623184,3875,5160,10,2.5239098610132724,0
tcp,0.638795427755197,2224,4465,6,2.4385304956864293,0
icmp,1.5741576775635213,5454,4561,5,2.6739721962702445,0
tcp,0.9310544339332552,4843,2636,11,2.257638145593886,1
icmp,0.35345512725383416,2531,1902,7,3.3866539254341173,0
tcp,1.2414699429163023,5076,5647,7,2.9614136710800483,0
udp,1.021595298164006,3290,4925,8,1.849021486284425,0
icmp,1.356099728006602,3818,3794,12,2.6687073056382125,0
udp,0.16869510834983392,2760,4082,6,1.594178308838368,0
udp,1.4442561644188707,5166,4660,6,2.022054965296562,0
udp,0.4134496789527388,4761,1997,9,3.010430420169322,0
tcp,0.5272657457023248,3483,3251,7,3.560955122619964,0
udp,0.32201720457829713,3620,5241,8,2.619109177630595,0
tcp,1.2132817910378306,4520,4510,11,2.189704510615891,0
icmp,0.4262125095045226,3982,1915,8,2.892103203362658,0
icmp,1.041438809894838,3169,3766,11,2.7048305525600265,0
icmp,1.4680238721036136,4659,4461,9,2.908687280572646,0
icmp,1.3592691440765794,3181,5641,10,2.9373405967334874,0
tcp,0.9222926169423253,4659,3345,7,2.50839143037498,0
udp,0.4016915250905481,3004,2119,8,2.3429259266360773,0
udp,0.41063156698387054,3561,4689,5,2.0275917360911127,0
tcp,0.239309004256123,3972,3478,13,2.4701857759601964,0
icmp,0.7829740177577263,2962,5369,10,2.613850778575454,0
udp,0.3653444203259145,4470,3409,13,3.492769742968568,0
icmp,0.6588242580693213,2532,5505,13,2.343324912323809,0
icmp,0.679755963349966,5831,2309,5,2.907247333124866,0
icmp,0.05093707780302281,5335,2855,2,3.101835666522865,0
icmp,0.15423734920183008,4650,2912,4,2.7193279340164818,0
icmp,0.5999899635777644,6396,3625,5,2.284432132230072,0
udp,0.24812975910707846,1336,475,13,2.9452284908314246,0
udp,0.0,5213,5542,9,2.976301990118545,0
udp,9.704135698809635,87546,125759,263,25.556347602405584,1
icmp,14.507517422482948,97954,50088,197,41.04452466684893,1
tcp,0.9383249449454839,4434,4353,6,2.2440566800940043,0
udp,8.398979429642644,110369,222346,40,23.641275428404633,11
udp,0.8205420548018062,5458,4464,11,3.037874485458023,0
udp,1.5948882365013497,3421,4233,10,1.866597012760378,0
tcp,12.096710671482022,104171,95628,350,25.072096451784326,14
tcp,0.0,3851,977,7,2.431429027620081,0
udp,0.590572018352691,2702,1766,7,2.3271966744290484,0
tcp,1.7483182971065787,3968,4231,4,1.989961568840432,0
tcp,1.0200928426992297,5167,3346,8,2.0791934660281997,0
icmp,0.8472550207060406,4400,2944,8,3.030405989286801,0
tcp,0.22549222144804737,3693,3457,10,2.98366868335403,0
udp,1.0946051259584118,5166,3585,8,1.7165633392464614,0
tcp,6.282998197882738,118799,185131,292,33.91609568241933,11
udp,0.36365912440328746,3242,3260,8,1.333941498799977,0
udp,0.37590737072091396,5171,2993,9,2.826098741586149,0
udp,1.2660336751426353,2927,5957,14,2.559673332206806,0
tcp,1.3564535188043225,3011,2958,7,3.270919963360034,0
icmp,1.2031929390098859,5233,4082,7,2.300249942194432,0
udp,0.8937179237362068,3065,5650,6,1.1388687652342633,0
udp,1.1034350577347716,5243,5123,6,2.5952579169482006,0
tcp,0.5305897455938144,5346,2654,4,2.832745269873054,0
udp,0.19261084822133157,5556,3173,7,3.51139776662855,0
udp,14.321377134284536,146743,178427,270,33.60876622248819,12
icmp,1.0088591242610345,5568,5176,12,2.536824197757981,0
tcp,0.07111920730583687,4206,2448,2,2.6278116023714926,0
icmp,0.06335442870371877,4582,3303,11,2.069966075021923,0
udp,0.9964359470552916,4729,2785,4,3.7238550430044457,0
icmp,0.5662436917081328,2867,6445,5,2.6608998718987396,0
udp,0.6620280868302052,4074,3842,8,3.165039114071374,0
tcp,18.600688068800324,101107,72906,248,37.95750060802689,4
icmp,1.159055229049471,3650,2607,8,3.2129382638014476,0
icmp,14.94326946494662,127330,214946,265,11.01696781051648,15
tcp,0.7412974257042626,3218,3417,7,1.8723051590625426,0
tcp,0.0,4069,3927,7,2.195588510269774,0
udp,0.4407582292266178,3914,4379,5,2.8479669693344003,0
icmp,0.4827870948003544,3986,3499,3,2.2983041585110335,0
icmp,1.043742931374933,4044,1779,10,3.3221263375839856,0
tcp,1.4447442710127527,5058,3784,4,3.0367687838519988,0
udp,1.6258459289070044,2300,3406,9,3.47984316179246,0
tcp,0.8881737756417212,3196,4476,11,2.243773874921609,0
icmp,0.9577469111190811,4240,3240,6,1.8236548448686922,0
icmp,0.062849844312162,4173,5455,3,3.7790659978067707,0
icmp,0.9472909217750246,4853,3614,9,2.110980797082797,0
tcp,0.6166166232635736,5421,4023,6,2.7230492342555364,0
tcp,16.76667782187664,143775,189564,187,12.754896379114902,17
icmp,0.8625924347510855,3287,4442,6,3.151259041045583,0
udp,0.17089668903517774,6090,5747,7,2.0164441869400767,0
tcp,0.0,3819,3666,4,2.0430004187584707,0
tcp,0.2538165633728888,4362,4243,8,2.0270575515591,0
tcp,0.31212041482058267,2687,3589,13,3.0078148912451517,0
tcp,0.39179416228325026,4376,2580,7,3.013540527947638,0
udp,1.8052887822897268,1454,1031,5,1.7086794531956158,0
tcp,0.4530118321685669,3804,4096,9,2.723906164982502,0
icmp,1.6175783512229747,3437,3310,8,2.032698739047849,0
udp,1.034985166318245,3347,5375,9,2.1616576676769044,0
tcp,1.5266477485988603,2756,3305,1,2.3856037938184333,0
tcp,1.1728152094716118,2467,2968,6,2.6680913154763566,0
udp,0.9450346035382368,4345,4906,13,3.0378514991061105,0
icmp,1.1471308762301102,4683,3525,4,2.4684447455519574,0
tcp,1.255659751604754,6454,2423,7,2.43940991379617,0
udp,0.5503158394305624,4421,5514,10,1.5756228666831364,0
icmp,0.7987893564178368,5406,4548,9,2.1263282177357588,0
tcp,0.07628285681807379,3010,3542,5,1.9125378955086507,0
udp,1.471985625968292,4636,4326,1,2.651534626109828,0
tcp,1.1000227382272934,4058,3204,6,2.3630886147313483,0
udp,0.6730490228148267,4000,4151,10,2.4230166867666054,0
udp,0.696105481283496,5767,3163,7,1.7025626445419002,0
tcp,0.4037479337244029,4605,2124,9,1.3727046895095552,0
tcp,0.25141907330541324,1703,5900,8,1.6551173826371257,0
udp,0.0,4253,3986,9,2.7707838022399094,0
icmp,1.3656248158169233,3829,4941,7,2.1328648497881995,0
udp,0.0470869652540844,3520,4056,7,2.2644863230829206,0
udp,1.3966839211049078,6975,2688,6,2.142103550204609,0
udp,1.204452379827711,4131,3187,11,1.1007054070392712,0
udp,6.659448225273247,226626,212955,283,4.810821737375118,10
udp,0.5741920658308894,3490,4085,6,3.6428157955029308,1
icmp,1.1835693154509348,3928,3311,5,1.4103525138734168,0
udp,0.10064071916492157,3532,4552,8,1.2533327573401618,0
icmp,0.938703347900431,3315,3115,4,2.752648897079918,0
tcp,0.7404788176804333,5039,5078,8,2.2558498317315037,0
udp,0.8589647600544643,3538,4346,6,3.431742880657332,0
icmp,0.39844611170989636,3717,1841,4,1.3652755098132683,0
udp,12.957074876428557,145106,214409,229,19.202998556979956,4
tcp,0.4582462272239572,5486,2888,10,3.551885132676659,0
icmp,1.0048045512009334,7682,4141,8,2.875396893861235,0
tcp,0.3127846755402767,4075,2545,9,3.5479548432229997,0
icmp,1.4171770204326175,2879,3587,6,1.9440698390753959,0
udp,0.7537234195485067,4518,4452,6,2.297606911539716,0
tcp,0.9483844903864479,4726,5053,6,2.1082569014008716,0
tcp,1.1283091468202038,4615,4828,7,2.3750499249723056,0
icmp,0.94133433826034,4605,4959,13,3.0216579784953135,0
tcp,3.378032472279715,9873,198786,100,28.80920873271976,3
icmp,1.1426160049987228,6003,3711,9,2.5802684039030823,0
udp,0.5738848765115048,2864,3147,12,2.6984265223029786,0
icmp,1.3029521155227541,4590,3064,5,1.6055478022160838,0
tcp,15.187335652604261,72636,165061,276,27.372808175171237,12
tcp,0.7347100539239297,4770,4773,5,1.9119868679489618,0
udp,1.2593854340497341,4898,3696,14,1.9445398972722547,0
tcp,1.0440540234717859,4998,6431,6,3.0372138900943413,0
tcp,0.06449663049460208,1500,5101,7,3.196831487482032,0
tcp,14.28529424730413,101795,259770,280,5.856916480669071,7
udp,0.4685228788171179,5419,3705,6,1.186049667596195,0
tcp,0.47135054461246345,2947,3968,9,2.0377176544842754,0
tcp,0.712984635861084,3524,2655,3,2.6790538656560643,0
icmp,0.9693640790744507,5746,4556,3,1.3604105432777154,0
tcp,0.9689327317946624,5105,4330,7,3.3808639465033927,0
icmp,1.4484200974720822,3667,4249,6,2.464813518314367,0
icmp,11.16489666888999,185419,181449,308,34.15713507224527,8
tcp,4.1132653777842965,105652,122960,251,4.5761268347481305,9
icmp,0.7142053439405048,4867,5886,6,2.549371041238947,0
icmp,2.0252818417669953,2942,3995,6,2.5834083801630863,0
icmp,0.8401590416011898,4067,3133,6,2.4528394410477845,0
udp,1.2503003461291464,6962,4148,8,1.682954389474294,0
udp,0.0,6462,4489,2,1.707764069617831,0
udp,1.279907384225639,4649,3530,7,3.284228425012775,0
tcp,1.366640437424202,4500,2355,9,2.712343508160576,0
icmp,10.268738659057993,120764,176828,164,0.01,1
udp,1.3917201491972326,3932,5517,12,2.5811129425591908,0
icmp,1.207452007381908,4944,2835,6,1.8569179193071874,0
icmp,1.1306078505806985,3336,5567,9,2.5323069353335628,0
tcp,0.8707664572584894,5319,4117,7,2.240118449059884,0
icmp,1.1173123091043473,4356,3456,11,2.979779548836618,0
tcp,0.0,3342,3571,4,2.3247958273207,0
tcp,0.7752375581849305,3216,4999,1,1.7786702401162566,0
icmp,0.9746124484873633,3069,1617,7,3.4016837258462975,0
icmp,0.5902859881935909,4273,2763,7,2.532616068720229,0
udp,0.4247011329921091,4150,4298,8,2.0325043315336453,0
icmp,1.2139275887894894,4239,4344,6,2.9286566314055213,0
tcp,1.6635362048576974,4165,5371,6,1.7029958272425316,0
icmp,0.3667599339321052,4124,4754,13,3.8821658202110845,0
tcp,1.0678227185503395,4628,2646,4,2.6379273073264464,0
udp,0.4404092767746883,1490,3913,9,1.9744014503610408,0
tcp,0.5036011853554815,4134,5359,3,1.3968362555436098,0
udp,0.7038742306378458,4975,3529,4,3.219668188540897,0
icmp,1.5799972232050936,2165,4894,9,2.685750784184166,0
udp,0.8451878087122433,1215,2429,11,3.3328991085549258,0
icmp,1.279505619637371,6263,5906,5,3.0165939774774104,0
tcp,0.7413529256988808,3716,1672,7,1.614885386362655,0
tcp,0.4592778372974009,4412,3029,9,2.147278587727947,0
tcp,1.3934979733819086,3877,4802,7,2.3312581219156323,0
icmp,0.16790799740085338,3169,3755,12,1.3816191054673799,0
tcp,0.5873528767941079,2441,4549,7,1.9265914651138505,0
icmp,0.6858710894613756,6048,2636,14,2.864426793539357,0
icmp,16.10837142407357,137425,199775,296,20.86745158892279,4
icmp,0.4151620868739183,3717,4720,6,1.328835290396879,0
udp,1.3526188268427806,4457,3840,4,2.782779363213731,0
tcp,1.1638732961169769,4008,4299,15,2.612842168306239,0
tcp,0.8728418557210924,4605,3431,3,3.120554337791952,0
tcp,1.3033606130848616,2223,1490,7,1.154829466146454,0
icmp,0.723724226000884,4852,4033,5,2.879105882807866,0
udp,0.6652771255215825,1886,6379,13,2.9795758394066305,0
icmp,1.490832140377988,4490,3454,10,2.5149621032857206,0
tcp,1.2928266681243796,5243,3613,7,1.6355071752314263,0
udp,1.5430926272684165,5154,2024,6,2.3102655947219506,0
udp,1.3464279175715852,4314,3037,10,1.4970419208070898,0
icmp,0.579514474916601,3078,5189,6,2.3814325880471143,0
udp,0.8308899287300416,4395,4783,9,2.6905346205905603,0
udp,1.3999748930377427,2345,4566,10,3.44463108101321,0
tcp,0.59316326672164,4417,2085,8,2.479794553093131,0
icmp,13.777971379242917,227719,155102,286,40.19580535042234,1
icmp,0.6683450678570734,3772,3927,8,1.8729530985157035,0
udp,0.49022384646050754,4209,5409,7,3.270368323035744,0
icmp,0.8448336168676758,3007,2882,14,3.0080876713788323,0
udp,0.7327946401864347,4395,2905,14,3.095604658976708,0
udp,1.16531732749278,4890,5235,9,2.1132274644831597,0
tcp,0.7721536469011426,2552,5218,7,1.474104890068869,0
tcp,1.036740908521068,2177,3899,8,2.7974385798309975,0
tcp,0.8585273964814563,2173,3021,5,3.0457649936873605,0
udp,1.7174687086867593,3703,4597,5,2.2577659409841306,0
udp,1.2817945213647695,5860,2003,5,1.376375396569471,0
udp,4.5776381891949285,40384,169365,215,16.84814209263323,5
udp,0.037132150653448215,1988,5224,7,1.248049993712343,0
udp,1.9797317039991331,5623,3820,11,2.3662258585637064,0
tcp,11.526700478124889,147835,141648,346,14.50565332478174,10
tcp,1.4339565971906045,5116,4752,9,2.0930410378773927,0
icmp,1.3465917501763633,6113,3788,4,2.1846643651301183,0
tcp,1.0312361906365404,3465,2968,7,3.258381240613299,0
udp,0.12082264670852927,3837,2673,9,2.531943414761637,0
udp,1.2098825242482163,3680,3510,10,2.6700763329710697,0
tcp,0.5284090492599299,4019,4392,6,1.4615892247894149,0
tcp,1.358420087947835,1970,2791,7,2.743690731114283,0
tcp,0.695957914377751,3836,4511,8,0.7112154782098687,0
tcp,26.847059813196907,119649,327174,283,30.889267348019132,9
icmp,1.101443289364867,3950,4396,10,1.4336298234510436,1
udp,0.9307058091865366,3667,3443,7,2.788042764891631,0
udp,16.771752417391728,122047,60535,191,19.19574291925261,7
icmp,0.27150095084824954,5263,3711,9,2.8816327634962473,0
tcp,1.2363909296634243,5874,3154,9,2.8553043831035905,0
icmp,0.5252139361528336,5351,4518,9,2.655326889295682,0
tcp,0.8309157670770979,4373,3842,5,2.549730054918212,1
udp,2.047638508338781,4822,4940,5,2.84850921636071,0
tcp,0.0,4097,4996,12,2.665895074710952,0
icmp,10.412438225356984,184117,118949,320,29.226254273612845,12
tcp,1.2253768096850277,4208,2731,5,2.3041812388648015,0
icmp,0.7828280467174416,2391,2695,12,2.9458601419354022,0
icmp,0.5020701232119049,3096,3064,7,1.8790061369415223,0
tcp,0.731931281832953,3350,5442,10,3.224500765146519,0
icmp,0.8539319441500863,5680,2633,5,1.9170244132269199,0
tcp,1.101761565894064,2401,3646,12,2.043862392289542,0
udp,0.5711821426684924,4665,3676,10,1.6985200493969939,0
udp,5.50743051977933,123504,31487,306,37.34198964744049,7
udp,0.24312680382048857,3354,6554,6,3.569758189651904,0
tcp,0.41231557442509126,3781,4540,7,2.302414348709191,0
tcp,16.071289913818344,81586,76446,256,18.678534609807954,12
icmp,1.6218931757156279,5688,4591,10,1.7742069957290425,0
icmp,0.5467550573005938,3163,5043,13,2.3630879912516143,0
tcp,1.5305733260576673,2427,3719,3,2.6481559998237607,0
udp,0.6349569161168068,6512,4939,6,3.0371556839687894,0
icmp,0.8739435977936051,3074,4578,9,1.928624801955244,0
tcp,1.361994491832824,5752,3381,9,3.1782433147209797,0
udp,1.0789237327593686,3063,4619,7,2.3027800004223473,0
tcp,1.397577944030576,4725,3591,13,4.07107469364913,0
icmp,0.676630706212213,5751,4346,5,3.802992245531041,0
tcp,0.44218834443647687,4352,2324,6,2.0888688401655346,0
icmp,0.9095885403965092,3452,3952,9,2.5056003796290076,0
tcp,1.4289092203525136,4261,3652,6,3.1844260025480478,0
icmp,0.9306386523959076,2801,4190,10,3.583388558491799,0
icmp,1.5139170595541644,4807,3507,2,1.926148178461792,0
icmp,0.8532490203561987,5462,4268,9,2.2760413105301405,0
udp,0.5747739265271744,3202,5996,8,2.06411058152029,0
icmp,1.2410372440047004,3030,4022,6,2.4277648358905646,0
udp,0.7338699609325127,5134,3607,6,3.3725776386617095,0
icmp,0.12950173116551578,3009,3660,9,2.2251054702629505,0
udp,0.6065109897428241,4158,3767,7,2.8381789485858713,0
tcp,1.42409013707077,3627,2111,6,1.5594922844709345,0
udp,0.9347674972248283,4373,5716,5,2.9088065090775794,0
tcp,1.0959630895648713,5205,3590,1,2.9953776678871424,0
icmp,0.3941854579599768,5069,5513,9,3.0224979590333505,0
icmp,0.0,4222,2104,8,2.5432577426136316,0
icmp,1.503797740964104,3069,4870,11,1.7983592921113716,0
tcp,0.05235725596736829,5335,3346,7,3.0571321426552966,0
icmp,0.8532891117929261,4948,3586,9,2.560735644085111,0
udp,0.7086281312996189,4052,3005,4,2.558498641915172,0
tcp,0.32042380110381935,4866,2674,7,1.2963367543463433,0
udp,0.5012365579591953,3752,3523,6,1.847908893274676,0
icmp,8.527875064597076,123876,202834,95,9.026550369302077,8
udp,0.0,4641,2864,2,2.9725730896413807,0
tcp,0.9636895009584671,1938,5237,10,2.4167798334959665,0
icmp,1.679092050963904,3923,3760,8,2.9036644130806804,0
tcp,0.7482530879043483,3609,2667,10,2.1729992155647118,0
icmp,0.6647391445589084,1896,6333,10,2.764663520031032,0
icmp,0.10062382908619594,4981,4038,7,1.7515352816202254,0
icmp,0.8221190103338734,3022,3112,6,2.1248630890968503,0
tcp,22.175899180347322,116312,311520,356,13.394510842017048,8
udp,0.3288345720879839,4006,3531,6,2.2162561195874773,1
tcp,13.912776236454802,203121,200035,265,38.14584622080065,7
udp,1.6267416197563183,3890,1317,8,3.169842072091955,0
icmp,0.0,5046,4479,10,2.62498156556369,0
udp,1.2789217577615415,5901,3871,5,3.372319028950324,0
tcp,0.9333056951395504,4627,4697,14,2.1254409318026375,0
icmp,1.0311606570228848,2118,2957,8,1.9959176816029847,0
udp,0.8301212848127245,2851,4055,6,3.974696325223876,0
tcp,0.5635372955866245,4472,3345,7,1.5588233742178517,0
icmp,0.7564370234435509,4598,3914,1,1.8471063671468182,0
icmp,0.5954279287721627,4218,3478,5,1.7928582740083896,0
udp,0.7304319315935169,1376,5210,9,1.386143583106147,0
udp,0.41939447306097655,4925,3749,11,3.518838515518402,0
udp,0.9566093710346413,3984,3472,8,2.4250813230515527,0
udp,0.9128954217882693,4200,1330,3,4.254119768059211,0
tcp,0.25172965715889284,3928,2953,9,2.695574161290461,0
udp,0.6657115872995361,5791,4804,6,2.1841356983419944,0
udp,1.7227934875719657,1452,4781,9,1.9563186743843861,0
tcp,1.662197803664234,803,4403,4,3.1599757075603225,0
tcp,0.9545327649334024,3408,3499,9,2.9708364654775727,0
tcp,1.0816143972658592,2859,1602,10,2.690108060830279,0
icmp,12.03232506051281,98479,126348,246,36.273047106223295,10
udp,11.30070211697102,92422,167515,238,20.076223648670112,13
udp,0.0,4881,2768,6,2.3262886893530332,0
icmp,1.0950390081401462,5914,5091,7,2.057183390702442,0
tcp,1.4956430008717985,3586,2696,6,3.4800573450626824,0
udp,1.7962507750257197,3632,3965,9,3.293818314056593,0
udp,0.2710641341946627,4490,4854,6,2.613251133825792,0
icmp,1.2244722418696385,3357,3410,3,2.19932984994127,0
icmp,0.9400598614002338,4818,3725,8,2.984464821491051,0
tcp,0.9949988771908727,1921,4964,3,3.2571482555763707,0
tcp,0.0,3349,3209,16,2.724117838511492,0
icmp,0.15843927957535608,4639,3144,5,3.067115517624188,0
tcp,0.3367823537865866,4044,3738,9,2.1500499901209436,0
udp,0.46643119040838676,5363,4002,5,2.2998384870505624,0
tcp,0.0,5578,3232,6,2.555657496265424,0
udp,0.9185894354257438,4245,2620,8,3.6247626333961414,0
udp,0.41116529935955615,5379,3942,4,2.6449171787308567,0
icmp,1.0121265973045115,4432,3797,5,3.1503923901226765,0
tcp,0.24366548056384763,2300,1640,10,1.9342292573754616,0
tcp,0.9140444558276599,5363,5327,12,3.645332577987961,0
udp,0.90196815001726,3969,3216,8,1.5894515738779709,0
udp,1.4443722000739792,4585,4836,3,1.7860401456297692,0
udp,0.6753810814061858,3977,5809,7,2.0599783298579117,0
tcp,13.011389948012233,155679,118674,137,44.21783067533033,9
icmp,0.7107497414150732,3794,1392,15,3.250181122053016,0
tcp,0.5007279280702487,4603,4963,4,2.308479070544126,0
icmp,1.5340666432376153,4604,2903,2,1.8877214756450988,0
udp,0.038845903523393344,831,4972,8,2.177506546363393,0
tcp,0.0,5482,4824,4,2.329544727721609,0
udp,1.134324220383767,1450,2238,10,3.0311087552716773,0
icmp,1.8991611509667274,5090,3632,12,2.4838696457486735,0
icmp,0.38075230152468215,2719,658,10,2.79158921955232,0
icmp,0.5538539817103625,4804,5057,9,2.9993993973871107,0
udp,0.7248959907732099,3566,3068,9,2.152444178794298,0
udp,0.2832496456081818,4367,4905,9,3.36887617746529,0
tcp,1.8485228651645398,6914,3808,5,3.707565118200775,0
icmp,19.07385022169313,95756,181991,175,29.589594490450143,6
tcp,0.24782822434290042,4988,4050,10,2.7683631509289017,0
udp,1.257186265014456,2840,3133,7,2.814383348837298,0
udp,0.8030322344182024,2996,3497,5,2.2227422534750425,0
icmp,0.6083927707374639,5523,3820,11,3.2631043173140526,0
tcp,0.0,4371,4661,6,2.2841611984328423,0
udp,1.4315979590741101,2047,3410,6,1.7449996649838981,0
